date,price_usd,market_cap_usd,volume_24h_usd,chain
1710806400,0.558748738,558748738.0,0,Sui
1710892800,0.587205472,587205472.0,0,Sui
1710979200,0.626793417,626793417.0,0,Sui
1711065600,0.62576636,625766360.0,0,Sui
1711152000,0.626129361,626129361.0,0,Sui
1711238400,0.6198422,619842200.0,0,Sui
1711324800,0.629606142,629606142.0,0,Sui
1711411200,0.615350568,615350568.0,0,Sui
1711497600,0.654549796,654549796.0,0,Sui
1711584000,0.704521445,704521445.0,0,Sui
1711670400,0.699687093,699687093.0,0,Sui
1711756800,0.681444662,681444662.0,0,Sui
1711843200,0.676051107,676051107.0,0,Sui
1711929600,0.68290543,682905430.0,0,Sui
1712016000,0.693292655,693292655.0,0,Sui
1712102400,0.661611254,661611254.0,0,Sui
1712188800,0.63131634,631316340.0,0,Sui
1712275200,0.629330402,629330402.0,0,Sui
1712361600,0.613419713,613419713.0,0,Sui
1712448000,0.622273998,622273998.0,0,Sui
1712534400,0.625806885,625806885.0,0,Sui
1712620800,0.647620353,647620353.0,0,Sui
1712707200,0.639665524,639665524.0,0,Sui
1712793600,0.627733297,627733297.0,0,Sui
1712880000,0.628329426,628329426.0,0,Sui
1712966400,0.552811357,552811357.0,0,Sui
1713052800,0.500781343,500781343.0,0,Sui
1713139200,0.530889887,530889887.0,0,Sui
1713225600,0.527891464,527891464.0,0,Sui
1713312000,0.547490103,547490103.0,0,Sui
1713398400,0.568805436,568805436.0,0,Sui
1713484800,0.560974832,560974832.0,0,Sui
1713571200,0.594661782,594661782.0,0,Sui
1713657600,0.612260093,612260093.0,0,Sui
1713744000,0.61415531,614155310.0,0,Sui
1713830400,0.614364557,614364557.0,0,Sui
1713916800,0.595805313,595805313.0,0,Sui
1714003200,0.580683922,580683922.0,0,Sui
1714089600,0.569842543,569842543.0,0,Sui
1714176000,0.559700507,559700507.0,0,Sui
1714262400,0.568818989,568818989.0,0,Sui
1714348800,0.588041313,588041313.0,0,Sui
1714435200,0.574312502,574312502.0,0,Sui
1714521600,0.570062473,570062473.0,0,Sui
1714608000,0.575188426,575188426.0,0,Sui
1714694400,0.580432378,580432378.0,0,Sui
1714780800,0.584568589,584568589.0,0,Sui
1714867200,0.590231206,590231206.0,0,Sui
1714953600,0.596638048,596638048.0,0,Sui
1715040000,0.608348551,608348551.0,0,Sui
1715126400,0.620160546,620160546.0,0,Sui
1715212800,0.608857447,608857447.0,0,Sui
1715299200,0.618005037,618005037.0,0,Sui
1715385600,0.623974341,623974341.0,0,Sui
1715472000,0.622534322,622534322.0,0,Sui
1715558400,0.623473345,623473345.0,0,Sui
1715644800,0.619460722,619460722.0,0,Sui
1715731200,0.600686113,600686113.0,0,Sui
1715817600,0.635825285,635825285.0,0,Sui
1715904000,0.649208674,649208674.0,0,Sui
1715990400,0.674645728,674645728.0,0,Sui
1716076800,0.684718207,684718207.0,0,Sui
1716163200,0.673225648,673225648.0,0,Sui
1716249600,0.712103888,712103888.0,0,Sui
1716336000,0.720632496,720632496.0,0,Sui
1716422400,0.719171739,719171739.0,0,Sui
1716508800,0.704832087,704832087.0,0,Sui
1716595200,0.701831461,701831461.0,0,Sui
1716681600,0.70092239,700922390.0,0,Sui
1716768000,0.701289676,701289676.0,0,Sui
1716854400,0.713595007,713595007.0,0,Sui
1716940800,0.693576987,693576987.0,0,Sui
1717027200,0.678339081,678339081.0,0,Sui
1717113600,0.667678022,667678022.0,0,Sui
1717200000,0.678894789,678894789.0,0,Sui
1717286400,0.682139522,682139522.0,0,Sui
1717372800,0.675030673,675030673.0,0,Sui
1717459200,0.679047251,679047251.0,0,Sui
1717545600,0.679030507,679030507.0,0,Sui
1717632000,0.685080635,685080635.0,0,Sui
1717718400,0.690879095,690879095.0,0,Sui
1717804800,0.69183429,691834290.0,0,Sui
1717891200,0.681669806,681669806.0,0,Sui
1717977600,0.664023968,664023968.0,0,Sui
1718064000,0.647934771,647934771.0,0,Sui
1718150400,0.629658954,629658954.0,0,Sui
1718236800,0.627913793,627913793.0,0,Sui
1718323200,0.622363639,622363639.0,0,Sui
1718409600,0.628457362,628457362.0,0,Sui
1718496000,0.630251683,630251683.0,0,Sui
1718582400,0.610165878,610165878.0,0,Sui
1718668800,0.571981386,571981386.0,0,Sui
1718755200,0.580699774,580699774.0,0,Sui
1718841600,0.604773735,604773735.0,0,Sui
1718928000,0.61519969,615199690.0,0,Sui
1719014400,0.607667261,607667261.0,0,Sui
1719100800,0.610317906,610317906.0,0,Sui
1719187200,0.598850392,598850392.0,0,Sui
1719273600,0.600813716,600813716.0,0,Sui
1719360000,0.593619195,593619195.0,0,Sui
1719446400,0.57990053,579900530.0,0,Sui
1719532800,0.581826396,581826396.0,0,Sui
1719619200,0.566327095,566327095.0,0,Sui
1719705600,0.564016677,564016677.0,0,Sui
1719792000,0.567811439,567811439.0,0,Sui
1719878400,0.569759093,569759093.0,0,Sui
1719964800,0.560113553,560113553.0,0,Sui
1720051200,0.542419496,542419496.0,0,Sui
1720137600,0.502556336,502556336.0,0,Sui
1720224000,0.473275308,473275308.0,0,Sui
1720310400,0.48674293,486742930.0,0,Sui
1720396800,0.468012743,468012743.0,0,Sui
1720483200,0.478801621,478801621.0,0,Sui
1720569600,0.49381229,493812290.0,0,Sui
1720656000,0.485515441,485515441.0,0,Sui
1720742400,0.496368693,496368693.0,0,Sui
1720828800,0.491004295,491004295.0,0,Sui
1720915200,0.492284284,492284284.0,0,Sui
1721001600,0.505896498,505896498.0,0,Sui
