date,price_usd,market_cap_usd,volume_24h_usd,chain,price_change_1d,price_change_7d,price_change_30d,ma_7d,ma_30d,volatility_30d,cumulative_return,year,month,quarter,weekday
1970-01-01 00:00:01.751414400,1.675641566,1675641566.0,0,Sui,-0.021951161599136237,-0.022863117379630538,-0.014784465723654883,1.6979265642857142,1.7335846270333333,0.03922974213026937,5015.088673277939,1970,1,1,3
1970-01-01 00:00:01.751500800,1.708859279,1708859279.0,0,Sui,0.01982387741746905,0.0039832865400699635,-0.00456288513463865,1.6988951171428572,1.7333235247,0.039360072101046854,5116.489564116486,1970,1,1,3
1970-01-01 00:00:01.751587200,1.823500722,1823500722.0,0,Sui,0.06708653217313865,0.11400133220455544,0.06578125238472832,1.7255533965714285,1.7370751438666665,0.04117649727615053,5466.4457590904285,1970,1,1,3
1970-01-01 00:00:01.751673600,1.776515528,1776515528.0,0,Sui,-0.025766479515548002,0.05600236534853664,0.03791559765167052,1.7390123858571427,1.7392383784666665,0.04150767406290787,5323.018048464416,1970,1,1,3
1970-01-01 00:00:01.751760000,1.785540304,1785540304.0,0,Sui,0.005080043409561474,0.03818809300642667,0.09434816266979795,1.7483949932857141,1.7443696658333332,0.04047195436183829,5350.56721556145,1970,1,1,3
1970-01-01 00:00:01.751846400,1.798800202,1798800202.0,0,Sui,0.007426266419354954,0.024689866521422577,0.046216172559116586,1.7545867115714286,1.7470183746666668,0.039367428965152086,5391.044579840811,1970,1,1,3
1970-01-01 00:00:01.751932800,1.774588891,1774588891.0,0,Sui,-0.013459699956160032,0.03580302535991575,-0.0646139431586803,1.7633494988571428,1.7429322477,0.03448888862491265,5317.1367673502555,1970,1,1,3
1970-01-01 00:00:01.752019200,1.793802201,1793802201.0,0,Sui,0.010826907627700333,0.07051665308235755,0.009441222729779541,1.7802295895714286,1.7434914906333332,0.0325174383900354,5375.787606736976,1970,1,1,3
1970-01-01 00:00:01.752105600,1.866106884,1866106884.0,0,Sui,0.04030805791167591,0.09201904857374754,-0.018698953488021197,1.802693533142857,1.7423061851333332,0.030731377349457807,5596.505970701367,1970,1,1,3
1970-01-01 00:00:01.752192000,2.004903839,2004903839.0,0,Sui,0.07437781629232765,0.09948069381680225,0.047066234865156265,1.8286082641428572,1.7453102381666665,0.033602722123032336,6020.199645298341,1970,1,1,3
